Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
C_dc,0.00192307692307692,GFM-MWT-TypeC,0.172862337837983,2.00106672253297,0.172862337837983,0.172862337837983,12.5730730297052,2.00106672253297,-0.0137473155643658,0
C_dc,0.00199038461538462,GFM-MWT-TypeC,0.172958253133673,2.001064221505,0.172958253133673,0.172958253133673,12.573057315283,2.001064221505,-0.0137549592169275,0
C_dc,0.00205769230769231,GFM-MWT-TypeC,0.173054239754916,2.00106171617696,0.173054239754916,0.173054239754916,12.5730415738427,2.00106171617696,-0.0137626085870374,0
C_dc,0.002125,GFM-MWT-TypeC,0.17315029798627,2.00105920654552,0.17315029798627,0.17315029798627,12.5730258053632,2.00105920654552,-0.0137702636974085,0
C_dc,0.00219230769230769,GFM-MWT-TypeC,0.173246427610955,2.00105669258598,0.173246427610955,0.173246427610955,12.5730100096896,2.00105669258598,-0.0137779245310381,0
C_dc,0.00225961538461539,GFM-MWT-TypeC,0.173342628742906,2.00105417429415,0.173342628742906,0.173342628742906,12.5729941867954,2.00105417429415,-0.013785591097079,0
C_dc,0.00232692307692308,GFM-MWT-TypeC,0.173438901998933,2.00105165169567,0.173438901998933,0.173438901998933,12.5729783368417,2.00105165169567,-0.0137932634444637,0
C_dc,0.00239423076923077,GFM-MWT-TypeC,0.173535246786593,2.00104912474253,0.173535246786593,0.173535246786593,12.5729624595268,2.00104912474253,-0.0138009415264804,0
C_dc,0.00246153846153846,GFM-MWT-TypeC,0.173631663428717,2.0010465934372,0.173631663428717,0.173631663428717,12.5729465548664,2.0010465934372,-0.0138086253688468,0
C_dc,0.00252884615384615,GFM-MWT-TypeC,0.173728151916429,2.00104405777279,0.173728151916429,0.173728151916429,12.572930622817,2.00104405777279,-0.0138163149709697,0
C_dc,0.00259615384615385,GFM-MWT-TypeC,0.17382471246852,2.00104151774389,0.17382471246852,0.17382471246852,12.5729146633447,2.00104151774389,-0.0138240103503484,0
C_dc,0.00266346153846154,GFM-MWT-TypeC,0.173921345055331,2.00103897333727,0.173921345055331,0.173921345055331,12.5728986763665,2.00103897333727,-0.0138317115047817,0
C_dc,0.00273076923076923,GFM-MWT-TypeC,0.174018049778387,2.00103642454754,0.174018049778387,0.174018049778387,12.5728826618483,2.00103642454754,-0.0138394184424452,0
C_dc,0.00279807692307692,GFM-MWT-TypeC,0.174114826739584,2.00103387137144,0.174114826739584,0.174114826739584,12.5728666197697,2.00103387137144,-0.0138471311715292,0
