Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
SCR,2.49544328727582,GFM-MWT+AD,1400.49203821329,2123.16683722717,1400.49203821329,-0.00758733626452368,12.4330727182701,1.97878498093367,0.000610254200522247,0
SCR,2.69468154352965,GFM-MWT+AD,1391.79801661909,2129.55056522168,1391.79801661909,-0.0213087556818798,12.4192894973042,1.97659131318522,0.00171577643964083,0
SCR,2.90982714697003,GFM-MWT+AD,1382.5215753165,2136.23722400871,1382.5215753165,-0.0352117630666773,12.4049246683774,1.97430507965485,0.00283851955201012,0
SCR,3.1421501533547,GFM-MWT+AD,1372.63855496739,2143.22817335427,1372.63855496739,-0.0494317200444101,12.3897943087653,1.97189700813184,0.00398968097410869,0
SCR,3.39302202074363,GFM-MWT+AD,1362.12634848236,2150.52298798347,1362.12634848236,-0.0640519453811446,12.3737417851412,1.96934216964796,0.00517637173599321,0
SCR,3.6639237055428,GFM-MWT+AD,1350.96439161829,2158.11933403538,1350.96439161829,-0.0791211065000912,12.3566219878799,1.96661746928909,0.00640300274945179,0
SCR,3.95645440494263,GFM-MWT+AD,1339.13467870208,2166.01284729546,1339.13467870208,-0.0946601972280887,12.3382936703799,1.9637004269604,0.0076718397213078,0
SCR,4.27234099736006,GFM-MWT+AD,1326.62229728406,2174.19702479495,1326.62229728406,-0.110664498163146,12.3186157824072,1.96056859381995,0.00898315483470791,0
SCR,4.61344823661333,GFM-MWT+AD,1313.41597158998,2182.66313726421,1313.41597158998,-0.127102707162711,12.2974463295773,1.95719937075951,0.0103351472590552,0
SCR,4.98178976000797,GFM-MWT+AD,1299.5086016893,2191.4001682728,1299.5086016893,-0.143914332724252,12.2746433024308,1.95357015627169,0.0117237168239812,0
SCR,5.37953997531769,GFM-MWT+AD,1284.89778305927,2200.39478490124,1284.89778305927,-0.161006051950279,12.2500677331596,1.94965883294288,0.0131421434314809,0
SCR,5.80904689683146,GFM-MWT+AD,1269.58628956552,2209.63134394071,1269.58628956552,-0.178247767388157,12.2235891565843,1.94544463659488,0.0145807271967025,0
SCR,6.27284600624134,GFM-MWT+AD,1253.58250185301,2219.09193671398,1253.58250185301,-0.195469298273297,12.1950938029978,1.94090946021644,0.0160264608803498,0
SCR,6.773675220195,GFM-MWT+AD,1236.90076288601,2228.75647457819,1236.90076288601,-0.21245900654748,12.1644956499183,1.93603961290435,0.0174628373777736,0
SCR,7.31449105287003,GFM-MWT+AD,1219.56164296791,2238.60281600702,1219.56164296791,-0.22896599735674,12.1317498885354,1.93082796311496,0.0188699265478366,0
SCR,7.89848606898155,GFM-MWT+AD,1201.59209814146,2248.60693486692,1201.59209814146,-0.244707611511587,12.09686749507,1.92527625776806,0.0202248688134181,0
SCR,8.52910773025237,GFM-MWT+AD,1183.02550833437,2258.74312815722,1183.02550833437,-0.259383408414303,12.0599283872748,1.91939721616906,0.0215029000993197,0
SCR,9.21007874660097,GFM-MWT+AD,1163.90158503206,2268.9842601193,1163.90158503206,-0.272695476320553,12.0210897527845,1.91321585550698,0.0226789205227501,0
SCR,9.94541905218506,GFM-MWT+AD,1144.26614244123,2279.30203830917,1144.26614244123,-0.284372794969215,11.9805861233296,1.90676950266607,0.0237294500857549,0
SCR,10.7394695360308,GFM-MWT+AD,1124.17073090154,2289.66731603515,1124.17073090154,-0.29419535169786,11.93871920449,1.90010617558072,0.0246346416728431,0
SCR,11.5969176673348,GFM-MWT+AD,1103.67213644762,2300.05041455254,1103.67213644762,-0.302012818918533,11.8958382442279,1.89328145879049,0.0253799293214939,0
SCR,12.5228251667119,GFM-MWT+AD,1082.83175567071,2310.42145763481,1082.83175567071,-0.307753747844379,11.8523146567611,1.88635446470404,0.0259569596845842,0
SCR,13.5226578867378,GFM-MWT+AD,1061.71486002545,2320.75071065554,1061.71486002545,-0.311424015871506,11.8085162146309,1.87938372613931,0.0263636654159227,0
SCR,14.6023180781789,GFM-MWT+AD,1040.38976821595,2331.00891614122,1040.38976821595,-0.313096324426244,11.764785633856,1.87242378804469,0.0266035878132916,0
SCR,15.7681792323853,GFM-MWT+AD,1018.92694897379,2341.16761790016,1018.92694897379,-0.312894462001962,11.7214263278111,1.86552294015861,0.026684725162535,0
SCR,17.0271237055285,GFM-MWT+AD,997.39807919824,2351.19946629521,997.39807919824,-0.310976274837409,11.6786956426275,1.85872214038994,0.0266182197804629,0
SCR,18.3865833467897,GFM-MWT+AD,975.875083925296,2361.0784979719,975.875083925296,-0.307518279118314,11.6368041808316,1.85205490717178,0.0264171290104548,0
SCR,19.8545833703362,GFM-MWT+AD,954.429184815507,2370.78038433818,954.429184815507,-0.302703416043079,11.5959190817419,1.84554784155286,0.0260954160057242,0
SCR,21.439789730073,GFM-MWT+AD,933.129982903375,2380.28264426208,933.129982903375,-0.296712326740656,11.5561694918505,1.83922149783576,0.0256672051238622,0
SCR,23.1515602768328,GFM-MWT+AD,912.044599196684,2389.5648177435,912.044599196684,-0.289717661569866,11.5176524161522,1.83309131484493,0.0251462743704064,0
SCR,25,GFM-MWT+AD,891.23689370396,2398.6085986544,891.23689370396,-0.281880869146433,11.4804384944998,1.82716853526212,0.0245457471648696,0
XR,1,GFL-WT,1295.79008607066,2235.54386326179,1295.79008607066,-0.621314052137629,12.5513997822843,1.99761731807308,0.0494410363185831,0
XR,1.48717948717949,GFL-WT,1334.14294884758,2213.88879216897,1334.14294884758,-0.621314052137629,12.5513997822843,1.99761731807308,0.0494410363185831,0
XR,1.97435897435897,GFL-WT,1350.78131899814,2204.34909972489,1350.78131899814,-0.621314052137629,12.5513997822843,1.99761731807308,0.0494410363185831,0
XR,2.46153846153846,GFL-WT,1359.44686496886,2199.41934858397,1359.44686496886,-0.621314052137627,12.5513997822843,1.99761731807308,0.049441036318583,0
XR,2.94871794871795,GFL-WT,1364.54748351622,2196.56873012177,1364.54748351622,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
XR,3.43589743589744,GFL-WT,1367.82073557615,2194.77984546852,1367.82073557615,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
XR,3.92307692307692,GFL-WT,1370.05953633762,2193.58594230556,1370.05953633762,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
XR,4.41025641025641,GFL-WT,1371.66719953924,2192.75014440948,1371.66719953924,-0.621314052137629,12.5513997822843,1.99761731807308,0.0494410363185831,0
XR,4.8974358974359,GFL-WT,1372.86667823535,2192.14236885945,1372.86667823535,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
XR,5.38461538461539,GFL-WT,1373.78958864672,2191.68653117277,1373.78958864672,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
