Index,VoltageScale,Kpv,Kiv,Kdamp,ZetaDamp,AlphaLead,MaxReal,DominantFrequencyHz,TorsionSigma,TorsionFrequencyHz,TorsionDampingRatio,Stable
5106,27.384,3.01224,7229.376,-17400000,0.35,0.15,-0.17782622748784,1.92420259706875,-0.17782622748784,1.92420259706875,0.0147067997324078,1
8631,31.623,3.47853,8348.472,-17400000,0.35,0.15,-0.17781115087261,1.92420764516897,-0.17781115087261,1.92420764516897,0.0147055145463671,1
5664,27.384,3.01224,7229.376,-13000000,0.5,0.5,-0.177802247317619,1.96627363573372,-0.177802247317619,1.96627363573372,0.0143902536808977,1
12156,36.517,4.01687,9640.488,-17400000,0.35,0.15,-0.177798129689828,1.92421200929068,-0.177798129689828,1.92421200929068,0.0147044045458978,1
15681,42.17,4.6387,11132.88,-17400000,0.35,0.15,-0.17778687453253,1.92421578471826,-0.17778687453253,1.92421578471826,0.0147034450711653,1
9189,31.623,3.47853,8348.472,-13000000,0.5,0.5,-0.177783740640864,1.9662757482181,-0.177783740640864,1.9662757482181,0.0143887407154769,1
12714,36.517,4.01687,9640.488,-13000000,0.5,0.5,-0.177767749509545,1.96627757505647,-0.177767749509545,1.96627757505647,0.0143874333935493,1
16239,42.17,4.6387,11132.88,-13000000,0.5,0.5,-0.177753921471684,1.96627915591947,-0.177753921471684,1.96627915591947,0.0143863029044364,1
5296,27.384,3.01224,7229.376,-16000000,0.9,0.15,-0.177632404847618,1.93573583478228,-0.177632404847618,1.93573583478228,0.0146032635950141,1
8821,31.623,3.47853,8348.472,-16000000,0.9,0.15,-0.177614829827042,1.93573976243381,-0.177614829827042,1.93573976243381,0.0146017894293577,1
12346,36.517,4.01687,9640.488,-16000000,0.9,0.15,-0.177599647198769,1.93574315823794,-0.177599647198769,1.93574315823794,0.0146005159174887,1
15871,42.17,4.6387,11132.88,-16000000,0.9,0.15,-0.177586521142345,1.93574609617482,-0.177586521142345,1.93574609617482,0.0145994148975275,1
5467,27.384,3.01224,7229.376,-14600000,0.7,0.25,-0.177507050036117,1.9467020485716,-0.177507050036117,1.9467020485716,0.0145107722043098,1
8992,31.623,3.47853,8348.472,-14600000,0.7,0.25,-0.177489246588793,1.94670535186627,-0.177489246588793,1.94670535186627,0.0145092925067783,1
12517,36.517,4.01687,9640.488,-14600000,0.7,0.25,-0.177473865216748,1.94670820802262,-0.177473865216748,1.94670820802262,0.0145080141022689,1
16042,42.17,4.6387,11132.88,-14600000,0.7,0.25,-0.177460566351332,1.9467106791744,-0.177460566351332,1.9467106791744,0.0145069087731706,1
5669,27.384,3.01224,7229.376,-13000000,0.7,0.5,-0.177407191930764,1.96710246913074,-0.177407191930764,1.96710246913074,0.0143522382729977,1
9194,31.623,3.47853,8348.472,-13000000,0.7,0.5,-0.177388833537502,1.96710445896803,-0.177388833537502,1.96710445896803,0.0143507388716252,1
5127,27.384,3.01224,7229.376,-17200000,0.2,0.25,-0.177382144404813,1.92516957144383,-0.177382144404813,1.92516957144383,0.0146627136451529,1
12719,36.517,4.01687,9640.488,-13000000,0.7,0.5,-0.177372970245081,1.96710617981453,-0.177372970245081,1.96710617981453,0.014349443246637,1
8652,31.623,3.47853,8348.472,-17200000,0.2,0.25,-0.177370790660452,1.92517490773222,-0.177370790660452,1.92517490773222,0.0146617346953949,1
4173,27.384,3.01224,7229.376,-25000000,0.9,0.35,-0.177364934553212,0.071313732695833,-0.462637669528901,1.91636377436548,0.0383939538582486,1
7698,31.623,3.47853,8348.472,-25000000,0.9,0.35,-0.177364807904099,0.0713136795031105,-0.462601582169838,1.91636935732056,0.0383908517300587,1
11223,36.517,4.01687,9640.488,-25000000,0.9,0.35,-0.177364714680051,0.0713136329896525,-0.462570400656435,1.91637418470563,0.0383881712620704,1
14748,42.17,4.6387,11132.88,-25000000,0.9,0.35,-0.177364607432033,0.0713135933896489,-0.462543437500197,1.91637836159688,0.0383858533770243,1
12177,36.517,4.01687,9640.488,-17200000,0.2,0.25,-0.17736098741775,1.92517952074877,-0.17736098741775,1.92517952074877,0.0146608893966773,1
16244,42.17,4.6387,11132.88,-13000000,0.7,0.5,-0.177359252571452,1.96710766900083,-0.177359252571452,1.96710766900083,0.0143483228575658,1
4200,27.384,3.01224,7229.376,-24800000,0.9,0.7,-0.177355401687198,0.0703186947259152,-0.490631730585486,1.9562978230651,0.0398836686205576,1
7725,31.623,3.47853,8348.472,-24800000,0.9,0.7,-0.177355261117465,0.0703186455911883,-0.490591679060814,1.95630055603545,0.0398803623682351,1
11250,36.517,4.01687,9640.488,-24800000,0.9,0.7,-0.177355156268155,0.0703186025529559,-0.490557066825915,1.95630292017428,0.0398775050881935,1
14775,42.17,4.6387,11132.88,-24800000,0.9,0.7,-0.177355045906211,0.0703185658109838,-0.490527133040825,1.95630496650943,0.0398750339887417,1
15702,42.17,4.6387,11132.88,-17200000,0.2,0.25,-0.177352515740675,1.92518351132601,-0.177352515740675,1.92518351132601,0.0146601588858221,1
5674,27.384,3.01224,7229.376,-13000000,0.9,0.5,-0.177099970043277,1.96754450223894,-0.177099970043277,1.96754450223894,0.0143241709708794,1
9199,31.623,3.47853,8348.472,-13000000,0.9,0.5,-0.177081711451529,1.9675464284198,-0.177081711451529,1.9675464284198,0.0143226804666962,1
12724,36.517,4.01687,9640.488,-13000000,0.9,0.5,-0.177065934126802,1.96754809426848,-0.177065934126802,1.96754809426848,0.0143213925077429,1
16249,42.17,4.6387,11132.88,-13000000,0.9,0.5,-0.177052290736809,1.96754953587777,-0.177052290736809,1.96754953587777,0.0143202787433471,1
5598,27.384,3.01224,7229.376,-13600000,0.9,0.35,-0.176767323693005,1.95705682090327,-0.176767323693005,1.95705682090327,0.014373873357635,1
9123,31.623,3.47853,8348.472,-13600000,0.9,0.35,-0.176749269710421,1.95705941598982,-0.176749269710421,1.95705941598982,0.0143723865433213,1
12648,36.517,4.01687,9640.488,-13600000,0.9,0.35,-0.176733670605722,1.95706165998706,-0.176733670605722,1.95706165998706,0.0143711018876241,1
5670,27.384,3.01224,7229.376,-13000000,0.7,0.7,-0.176724513134237,1.97746897595349,-0.176724513134237,1.97746897595349,0.0142220866567144,1
16173,42.17,4.6387,11132.88,-13600000,0.9,0.35,-0.176720182359997,1.95706360165757,-0.176720182359997,1.95706360165757,0.0143699910631172,1
9195,31.623,3.47853,8348.472,-13000000,0.7,0.7,-0.176706064464276,1.9774702803438,-0.176706064464276,1.9774702803438,0.0142205929029326,1
12720,36.517,4.01687,9640.488,-13000000,0.7,0.7,-0.176690121799744,1.97747140874581,-0.176690121799744,1.97747140874581,0.0142193020485671,1
16245,42.17,4.6387,11132.88,-13000000,0.7,0.7,-0.176676334547053,1.97747238549471,-0.176676334547053,1.97747238549471,0.0142181857093944,1
5453,27.384,3.01224,7229.376,-14600000,0.2,0.35,-0.176655526950934,1.94462732010848,-0.176655526950934,1.94462732010848,0.014456580917312,1
8978,31.623,3.47853,8348.472,-14600000,0.2,0.35,-0.176640134017787,1.94463143990702,-0.176640134017787,1.94463143990702,0.0144552908840406,1
12503,36.517,4.01687,9640.488,-14600000,0.2,0.35,-0.176626837421236,1.94463500161615,-0.176626837421236,1.94463500161615,0.0144541765203462,1
16028,42.17,4.6387,11132.88,-14600000,0.2,0.35,-0.176615342744161,1.94463808287705,-0.176615342744161,1.94463808287705,0.014453213158974,1
5593,27.384,3.01224,7229.376,-13600000,0.7,0.35,-0.176119697795272,1.95647686669691,-0.176119697795272,1.95647686669691,0.0143254666755167,1
9118,31.623,3.47853,8348.472,-13600000,0.7,0.35,-0.176101680318118,1.95647954484981,-0.176101680318118,1.95647954484981,0.0143239818422642,1
12643,36.517,4.01687,9640.488,-13600000,0.7,0.35,-0.176086112971933,1.95648186061669,-0.176086112971933,1.95648186061669,0.0143226989160446,1
16168,42.17,4.6387,11132.88,-13600000,0.7,0.35,-0.176072652246744,1.95648386438165,-0.176072652246744,1.95648386438165,0.0143215895916629,1
5558,27.384,3.01224,7229.376,-13800000,0.35,0.35,-0.176009519227907,1.95293599563059,-0.176009519227907,1.95293599563059,0.0143424586008922,1
9083,31.623,3.47853,8348.472,-13800000,0.35,0.35,-0.175991803918354,1.95293914217667,-0.175991803918354,1.95293914217667,0.0143409922320206,1
12608,36.517,4.01687,9640.488,-13800000,0.35,0.35,-0.17597649853779,1.95294186277631,-0.17597649853779,1.95294186277631,0.0143397253311844,1
16133,42.17,4.6387,11132.88,-13800000,0.35,0.35,-0.17596326509232,1.95294421667038,-0.17596326509232,1.95294421667038,0.0143386299256168,1
4146,27.384,3.01224,7229.376,-25200000,0.9,0.15,-0.175791450187404,0.0719632387658366,-0.366523876499239,1.89432719309304,0.0307795021699502,1
7671,31.623,3.47853,8348.472,-25200000,0.9,0.15,-0.175791343940569,0.0719631831315854,-0.366495979810866,1.8943340491289,0.0307770504302819,1
11196,36.517,4.01687,9640.488,-25200000,0.9,0.15,-0.175791251546799,0.0719631349523915,-0.366471880040889,1.89433997671545,0.0307749323256624,1
14721,42.17,4.6387,11132.88,-25200000,0.9,0.15,-0.175791163637513,0.0719630933995671,-0.366451044311947,1.89434510501985,0.0307731010471969,1
5675,27.384,3.01224,7229.376,-13000000,0.9,0.7,-0.175771094024188,1.97776902832403,-0.175771094024188,1.97776902832403,0.0141432290675196,1
9200,31.623,3.47853,8348.472,-13000000,0.9,0.7,-0.175752836105216,1.97777029014749,-0.175752836105216,1.97777029014749,0.0141417512371533,1
4174,27.384,3.01224,7229.376,-25000000,0.9,0.5,-0.17574530980841,0.0709506802976602,-0.49773790235888,1.93410198194165,0.0409239455782376,1
7699,31.623,3.47853,8348.472,-25000000,0.9,0.5,-0.175745185603174,0.0709506288914719,-0.497698152612784,1.93410635570175,0.0409205904496574,1
11224,36.517,4.01687,9640.488,-25000000,0.9,0.5,-0.175745095842116,0.070950583887113,-0.497663803701339,1.93411013803129,0.0409176911366947,1
14749,42.17,4.6387,11132.88,-25000000,0.9,0.5,-0.175744985043231,0.0709505457732019,-0.497634099383556,1.93411341106399,0.0409151838263107,1
12725,36.517,4.01687,9640.488,-13000000,0.9,0.7,-0.175737058176535,1.97777138175325,-0.175737058176535,1.97777138175325,0.0141404741349053,1
16250,42.17,4.6387,11132.88,-13000000,0.9,0.7,-0.175723413257867,1.97777232667664,-0.175723413257867,1.97777232667664,0.0141393696781599,1
5685,27.384,3.01224,7229.376,-12800000,0.35,0.7,-0.17557684466339,1.97640677739479,-0.17557684466339,1.97640677739479,0.0141373377202325,1
9210,31.623,3.47853,8348.472,-12800000,0.35,0.7,-0.175557914471292,1.97640827437559,-0.175557914471292,1.97640827437559,0.0141358030729202,1
12735,36.517,4.01687,9640.488,-12800000,0.35,0.7,-0.17554155601653,1.97640956925578,-0.17554155601653,1.97640956925578,0.0141344769058925,1
16260,42.17,4.6387,11132.88,-12800000,0.35,0.7,-0.175527409383208,1.97641069001721,-0.175527409383208,1.97641069001721,0.014133330043951,1
5705,27.384,3.01224,7229.376,-12600000,0.2,0.7,-0.175021487472155,1.9743245009664,-0.175021487472155,1.9743245009664,0.0141074898300508,1
9230,31.623,3.47853,8348.472,-12600000,0.2,0.7,-0.175001932346791,1.97432639577002,-0.175001932346791,1.97432639577002,0.0141059003808563,1
12755,36.517,4.01687,9640.488,-12600000,0.2,0.7,-0.174985034610681,1.97432803449445,-0.174985034610681,1.97432803449445,0.0141045269177305,1
5407,27.384,3.01224,7229.376,-15000000,0.35,0.25,-0.174976381258158,1.94164476811177,-0.174976381258158,1.94164476811177,0.0143411877036409,1
16280,42.17,4.6387,11132.88,-12600000,0.2,0.7,-0.174970422271497,1.97432945264863,-0.174970422271497,1.97432945264863,0.0141033392078809,1
8932,31.623,3.47853,8348.472,-15000000,0.35,0.25,-0.174959675317489,1.94164867232481,-0.174959675317489,1.94164867232481,0.014339789926343,1
12457,36.517,4.01687,9640.488,-15000000,0.35,0.25,-0.174945243794617,1.94165204777456,-0.174945243794617,1.94165204777456,0.0143385824323748,1
15982,42.17,4.6387,11132.88,-15000000,0.35,0.25,-0.174932767173466,1.94165496807446,-0.174932767173466,1.94165496807446,0.0143375384940789,1
5152,27.384,3.01224,7229.376,-17000000,0.2,0.25,-0.174828259814761,1.92626607633043,-0.174828259814761,1.92626607633043,0.0144434248379441,1
8677,31.623,3.47853,8348.472,-17000000,0.2,0.25,-0.174816805815297,1.92627133405405,-0.174816805815297,1.92627133405405,0.0144424393516708,1
12202,36.517,4.01687,9640.488,-17000000,0.2,0.25,-0.174806915810964,1.9262758791654,-0.174806915810964,1.9262758791654,0.0144415883938859,1
15727,42.17,4.6387,11132.88,-17000000,0.2,0.25,-0.174798368985065,1.92627981100358,-0.174798368985065,1.92627981100358,0.014440852979318,1
5236,27.384,3.01224,7229.376,-16400000,0.5,0.15,-0.174757075599893,1.93151799220254,-0.174757075599893,1.93151799220254,0.0143982967635941,1
5497,27.384,3.01224,7229.376,-14400000,0.9,0.25,-0.174744251143304,1.94818452894207,-0.174744251143304,1.94818452894207,0.0142740985275815,1
8761,31.623,3.47853,8348.472,-16400000,0.5,0.15,-0.174740501608451,1.93152237540235,-0.174740501608451,1.93152237540235,0.0143968988455197,1
9022,31.623,3.47853,8348.472,-14400000,0.9,0.25,-0.174726528392667,1.94818768016794,-0.174726528392667,1.94818768016794,0.0142726280464717,1
12286,36.517,4.01687,9640.488,-16400000,0.5,0.15,-0.174726185126743,1.93152616487562,-0.174726185126743,1.93152616487562,0.0143956913154767,1
15811,42.17,4.6387,11132.88,-16400000,0.5,0.15,-0.174713808703572,1.93152944332597,-0.174713808703572,1.93152944332597,0.0143946474056994,1
12547,36.517,4.01687,9640.488,-14400000,0.9,0.25,-0.174711216627777,1.94819040484788,-0.174711216627777,1.94819040484788,0.0142713575962356,1
16072,42.17,4.6387,11132.88,-14400000,0.9,0.25,-0.174697977652029,1.94819276230582,-0.174697977652029,1.94819276230582,0.0142702591207099,1
4147,27.384,3.01224,7229.376,-25200000,0.9,0.25,-0.174685784488386,0.0717158831238235,-0.424416049014655,1.90428547628739,0.0354492315631274,1
7672,31.623,3.47853,8348.472,-25200000,0.9,0.25,-0.174685666338043,0.0717158290773769,-0.424383512941184,1.90429180644325,0.0354463997297674,1
11197,36.517,4.01687,9640.488,-25200000,0.9,0.25,-0.17468557564178,0.0717157819745814,-0.424355402152302,1.904297279593,0.0354439529993925,1
14722,42.17,4.6387,11132.88,-25200000,0.9,0.25,-0.174685486680136,0.0717157414158642,-0.424331096197849,1.90430201493351,0.0354418373926422,1
5654,27.384,3.01224,7229.376,-13000000,0.2,0.5,-0.17466438056361,1.96124524928522,-0.17466438056361,1.96124524928522,0.0141725812040611,1
9179,31.623,3.47853,8348.472,-13000000,0.2,0.5,-0.174646359543348,1.96124817008117,-0.174646359543348,1.96124817008117,0.0141710981396596,1
12704,36.517,4.01687,9640.488,-13000000,0.2,0.5,-0.174630789458356,1.961250695533,-0.174630789458356,1.961250695533,0.014169816768096,1
16229,42.17,4.6387,11132.88,-13000000,0.2,0.5,-0.174617326720439,1.9612528806036,-0.174617326720439,1.9612528806036,0.0141687088171998,1
5588,27.384,3.01224,7229.376,-13600000,0.5,0.35,-0.174599163413727,1.95540466856069,-0.174599163413727,1.95540466856069,0.0142095980515385,1
9113,31.623,3.47853,8348.472,-13600000,0.5,0.35,-0.174581286603161,1.95540750322821,-0.174581286603161,1.95540750322821,0.0142081228641246,1
12638,36.517,4.01687,9640.488,-13600000,0.5,0.35,-0.174565841213828,1.95540995424434,-0.174565841213828,1.95540995424434,0.0142068483062716,1
5131,27.384,3.01224,7229.376,-17200000,0.35,0.15,-0.174560670897254,1.92522406944309,-0.174560670897254,1.92522406944309,0.0144291263604466,1
16163,42.17,4.6387,11132.88,-13600000,0.5,0.35,-0.174552486165139,1.95541207499473,-0.174552486165139,1.95541207499473,0.0142057462359115,1
8656,31.623,3.47853,8348.472,-17200000,0.35,0.15,-0.174545685220531,1.92522904133236,-0.174545685220531,1.92522904133236,0.0144278506551596,1
12181,36.517,4.01687,9640.488,-17200000,0.35,0.15,-0.174532742517239,1.92523333958455,-0.174532742517239,1.92523333958455,0.0144267488387267,1
15706,42.17,4.6387,11132.88,-17200000,0.35,0.15,-0.17452155515408,1.92523705802368,-0.17452155515408,1.92523705802368,0.0144257964354085,1
5291,27.384,3.01224,7229.376,-16000000,0.7,0.15,-0.174235611651672,1.93489083192248,-0.174235611651672,1.93489083192248,0.0143303234038952,1
8816,31.623,3.47853,8348.472,-16000000,0.7,0.15,-0.174218460260343,1.93489487608052,-0.174218460260343,1.93489487608052,0.0143288831033353,1
12341,36.517,4.01687,9640.488,-16000000,0.7,0.15,-0.174203644097543,1.93489837252716,-0.174203644097543,1.93489837252716,0.0143276388884733,1
15866,42.17,4.6387,11132.88,-16000000,0.7,0.15,-0.174190835058665,1.9349013975315,-0.174190835058665,1.9349013975315,0.0143265632127447,1
5462,27.384,3.01224,7229.376,-14600000,0.5,0.25,-0.173821282868905,1.94541023886255,-0.173821282868905,1.94541023886255,0.014218964770332,1
8987,31.623,3.47853,8348.472,-14600000,0.5,0.25,-0.173803943476158,1.94541372626815,-0.173803943476158,1.94541372626815,0.0142175211748059,1
12512,36.517,4.01687,9640.488,-14600000,0.5,0.25,-0.173788963574052,1.94541674151661,-0.173788963574052,1.94541674151661,0.0142162740058438,1
16037,42.17,4.6387,11132.88,-14600000,0.5,0.25,-0.173776012154376,1.94541935027528,-0.173776012154376,1.94541935027528,0.0142151957103141,1
4175,27.384,3.01224,7229.376,-25000000,0.9,0.7,-0.173660550607758,0.0704703498920037,-0.496279019445697,1.95592773791751,0.0403496170933526,1
7700,31.623,3.47853,8348.472,-25000000,0.9,0.7,-0.173660422517287,0.0704703009484005,-0.496238552869287,1.95593049852268,0.0403462754905044,1
11225,36.517,4.01687,9640.488,-25000000,0.9,0.7,-0.173660328597059,0.070470258095055,-0.4962035819544,1.95593288656043,0.0403433876603865,1
14750,42.17,4.6387,11132.88,-25000000,0.9,0.7,-0.173660227688337,0.070470221488103,-0.49617333794799,1.95593495358094,0.0403408901376755,1
4148,27.384,3.01224,7229.376,-25200000,0.9,0.35,-0.173602573637565,0.0714695839237485,-0.467873237544171,1.91560687451031,0.0388431169464793,1
7673,31.623,3.47853,8348.472,-25200000,0.9,0.35,-0.1736024601052,0.0714695310199092,-0.467836815938894,1.9156125184915,0.0388399835024147,1
11198,36.517,4.01687,9640.488,-25200000,0.9,0.35,-0.173602378337428,0.0714694847763547,-0.467805345614577,1.91561739863472,0.0388372759743631,1
14723,42.17,4.6387,11132.88,-25200000,0.9,0.35,-0.173602281277812,0.0714694453695759,-0.467778132714256,1.91562162117043,0.0388349346887739,1
5321,27.384,3.01224,7229.376,-15800000,0.9,0.15,-0.173591387448009,1.93659834794036,-0.173591387448009,1.93659834794036,0.0142647629353562,1
8846,31.623,3.47853,8348.472,-15800000,0.9,0.15,-0.173574043494947,1.93660221798927,-0.173574043494947,1.93660221798927,0.0142633094992673,1
12371,36.517,4.01687,9640.488,-15800000,0.9,0.15,-0.173559060495012,1.93660556399498,-0.173559060495012,1.93660556399498,0.0142620538970125,1
15896,42.17,4.6387,11132.88,-15800000,0.9,0.15,-0.173546107024538,1.93660845884723,-0.173546107024538,1.93660845884723,0.0142609683610838,1
5690,27.384,3.01224,7229.376,-12800000,0.5,0.7,-0.173228458555664,1.97729236795909,-0.173228458555664,1.97729236795909,0.0139420382283899,1
9215,31.623,3.47853,8348.472,-12800000,0.5,0.7,-0.17321001846485,1.9772937282167,-0.17321001846485,1.9772937282167,0.0139405448047967,1
12740,36.517,4.01687,9640.488,-12800000,0.5,0.7,-0.173194083007445,1.97729490494777,-0.173194083007445,1.97729490494777,0.0139392542190202,1
16265,42.17,4.6387,11132.88,-12800000,0.5,0.7,-0.173180302120132,1.97729592348646,-0.173180302120132,1.97729592348646,0.0139381381230135,1
5492,27.384,3.01224,7229.376,-14400000,0.7,0.25,-0.173058437346064,1.94749866619397,-0.173058437346064,1.94749866619397,0.0141413968928021,1
9017,31.623,3.47853,8348.472,-14400000,0.7,0.25,-0.17304089782341,1.94750191440386,-0.17304089782341,1.94750191440386,0.0141399403655891,1
12542,36.517,4.01687,9640.488,-14400000,0.7,0.25,-0.17302574447109,1.94750472294041,-0.17302574447109,1.94750472294041,0.0141386819797667,1
16067,42.17,4.6387,11132.88,-14400000,0.7,0.25,-0.173012642761853,1.94750715288974,-0.173012642761853,1.94750715288974,0.0141375939601295,1
5684,27.384,3.01224,7229.376,-12800000,0.35,0.5,-0.172756122414252,1.96558401114314,-0.172756122414252,1.96558401114314,0.0139868360242734,1
5478,27.384,3.01224,7229.376,-14400000,0.2,0.35,-0.172753937361502,1.9456221545833,-0.172753937361502,1.9456221545833,0.0141301321373993,1
9003,31.623,3.47853,8348.472,-14400000,0.2,0.35,-0.172738627668186,1.94562618745695,-0.172738627668186,1.94562618745695,0.0141288508751481,1
9209,31.623,3.47853,8348.472,-12800000,0.35,0.5,-0.172737834059758,1.96558627691626,-0.172737834059758,1.96558627691626,0.0139853395176825,1
12528,36.517,4.01687,9640.488,-14400000,0.2,0.35,-0.172725402880661,1.94562967403134,-0.172725402880661,1.94562967403134,0.0141277440809718,1
12734,36.517,4.01687,9640.488,-12800000,0.35,0.5,-0.172722031857158,1.96558823624181,-0.172722031857158,1.96558823624181,0.0139840464404624,1
16053,42.17,4.6387,11132.88,-14400000,0.2,0.35,-0.172713970209227,1.9456326903047,-0.172713970209227,1.9456326903047,0.0141267872579707,1
16259,42.17,4.6387,11132.88,-12800000,0.35,0.5,-0.172708367394638,1.96558993169409,-0.172708367394638,1.96558993169409,0.0139829282857935,1
5689,27.384,3.01224,7229.376,-12800000,0.5,0.5,-0.172666656350714,1.96685395690932,-0.172666656350714,1.96685395690932,0.0139705695154391,1
9214,31.623,3.47853,8348.472,-12800000,0.5,0.5,-0.172648485606062,1.96685602717259,-0.172648485606062,1.96685602717259,0.0139690848951272,1
12739,36.517,4.01687,9640.488,-12800000,0.5,0.5,-0.172632784743033,1.96685781750312,-0.172632784743033,1.96685781750312,0.0139678020657253,1
16264,42.17,4.6387,11132.88,-12800000,0.5,0.5,-0.172619207706306,1.96685936677866,-0.172619207706306,1.96685936677866,0.0139666927561294,1
5694,27.384,3.01224,7229.376,-12800000,0.7,0.5,-0.172313718101047,1.96765005431824,-0.172313718101047,1.96765005431824,0.0139363788654567,1
9219,31.623,3.47853,8348.472,-12800000,0.7,0.5,-0.172295689575436,1.96765200679719,-0.172295689575436,1.96765200679719,0.0139349072137846,1
12744,36.517,4.01687,9640.488,-12800000,0.7,0.5,-0.172280111238963,1.96765369535601,-0.172280111238963,1.96765369535601,0.0139336355608856,1
16269,42.17,4.6387,11132.88,-12800000,0.7,0.5,-0.172266639927985,1.96765515660819,-0.172266639927985,1.96765515660819,0.0139325358976517,1
5177,27.384,3.01224,7229.376,-16800000,0.2,0.25,-0.172228365571798,1.92735910756835,-0.172228365571798,1.92735910756835,0.0142206109223235,1
8702,31.623,3.47853,8348.472,-16800000,0.2,0.25,-0.172216819597449,1.92736428632996,-0.172216819597449,1.92736428632996,0.0142196195831052,1
12227,36.517,4.01687,9640.488,-16800000,0.2,0.25,-0.172206849953734,1.92736876318567,-0.172206849953734,1.92736876318567,0.0142187635542893,1
15752,42.17,4.6387,11132.88,-16800000,0.2,0.25,-0.172198234158058,1.92737263598922,-0.172198234158058,1.92737263598922,0.0142180237461233,1
5699,27.384,3.01224,7229.376,-12800000,0.9,0.5,-0.172034371985983,1.96807509890617,-0.172034371985983,1.96807509890617,0.0139107859284553,1
4149,27.384,3.01224,7229.376,-25200000,0.9,0.5,-0.172018869739276,0.0711021942839692,-0.503389435472923,1.93351497871524,0.0414003659562158,1
7674,31.623,3.47853,8348.472,-25200000,0.9,0.5,-0.172018758686156,0.0711021431436061,-0.503349289131011,1.93351940016943,0.0413969753484057,1
11199,36.517,4.01687,9640.488,-25200000,0.9,0.5,-0.172018679807542,0.0711020984033422,-0.503314597462896,1.93352322374667,0.041394045371769,1
14724,42.17,4.6387,11132.88,-25200000,0.9,0.5,-0.172018578658721,0.0711020604705348,-0.503284596724808,1.93352653246768,0.0413915115423776,1
9224,31.623,3.47853,8348.472,-12800000,0.9,0.5,-0.172016438734855,1.96807699018341,-0.172016438734855,1.96807699018341,0.0139093227533343,1
12749,36.517,4.01687,9640.488,-12800000,0.9,0.5,-0.172000942530673,1.96807862585386,-0.172000942530673,1.96807862585386,0.013908058409268,1
4121,27.384,3.01224,7229.376,-25400000,0.9,0.15,-0.171996014566174,0.0721192649264751,-0.370692195040023,1.89338639080165,0.0311446596772601,1
7646,31.623,3.47853,8348.472,-25400000,0.9,0.15,-0.171995922052393,0.0721192096672743,-0.37066408336269,1.89339331718038,0.0311421862792706,1
11171,36.517,4.01687,9640.488,-25400000,0.9,0.15,-0.171995840977635,0.0721191618235264,-0.37063979784039,1.89339930559447,0.0311400494604503,1
14696,42.17,4.6387,11132.88,-25400000,0.9,0.15,-0.171995763345125,0.0721191205419641,-0.370618801526387,1.89340448651255,0.0311382020022714,1
16274,42.17,4.6387,11132.88,-12800000,0.9,0.5,-0.171987542258678,1.96808004134436,-0.171987542258678,1.96808004134436,0.0139069650677037,1
5623,27.384,3.01224,7229.376,-13400000,0.9,0.35,-0.171957162758582,1.95773215346635,-0.171957162758582,1.95773215346635,0.0139779890999305,1
9148,31.623,3.47853,8348.472,-13400000,0.9,0.35,-0.17193940847203,1.957734703498,-0.17193940847203,1.957734703498,0.0139765279766238,1
12673,36.517,4.01687,9640.488,-13400000,0.9,0.35,-0.171924068350135,1.95773690851997,-0.171924068350135,1.95773690851997,0.0139752655222742,1
16198,42.17,4.6387,11132.88,-13400000,0.9,0.35,-0.171910804027807,1.95773881647797,-0.171910804027807,1.95773881647797,0.0139741738939778,1
5695,27.384,3.01224,7229.376,-12800000,0.7,0.7,-0.171619308349241,1.97783770066719,-0.171619308349241,1.97783770066719,0.013808745266653,1
9220,31.623,3.47853,8348.472,-12800000,0.7,0.7,-0.171601198184438,1.9778389810457,-0.171601198184438,1.9778389810457,0.0138072794370051,1
12745,36.517,4.01687,9640.488,-12800000,0.7,0.7,-0.171585548005702,1.97784008868759,-0.171585548005702,1.97784008868759,0.0138060127108668,1
16270,42.17,4.6387,11132.88,-12800000,0.7,0.7,-0.171572013729203,1.97784104746001,-0.171572013729203,1.97784104746001,0.0138049172408708,1
5583,27.384,3.01224,7229.376,-13600000,0.35,0.35,-0.171336985064692,1.95374080520391,-0.171336985064692,1.95374080520391,0.0139560336200162,1
9108,31.623,3.47853,8348.472,-13600000,0.35,0.35,-0.171319538904217,1.95374388777689,-0.171319538904217,1.95374388777689,0.0139545908292189,1
5618,27.384,3.01224,7229.376,-13400000,0.7,0.35,-0.17131634754063,1.95717351031093,-0.17131634754063,1.95717351031093,0.01392988302624,1
12633,36.517,4.01687,9640.488,-13600000,0.35,0.35,-0.171304466048881,1.95374655306954,-0.171304466048881,1.95374655306954,0.0139533442987321,1
9143,31.623,3.47853,8348.472,-13400000,0.7,0.35,-0.171298628669522,1.95717614038396,-0.171298628669522,1.95717614038396,0.0139284238552017,1
16158,42.17,4.6387,11132.88,-13600000,0.35,0.35,-0.171291433638465,1.95374885911525,-0.171291433638465,1.95374885911525,0.0139522665053191,1
12668,36.517,4.01687,9640.488,-13400000,0.7,0.35,-0.171283319327016,1.95717841458394,-0.171283319327016,1.95717841458394,0.0139271631022471,1
5156,27.384,3.01224,7229.376,-17000000,0.35,0.15,-0.171280293362574,1.92624199969883,-0.171280293362574,1.92624199969883,0.0141505459629096,1
16193,42.17,4.6387,11132.88,-13400000,0.7,0.35,-0.171270081701384,1.95718038238303,-0.171270081701384,1.95718038238303,0.0139260729517356,1
